station,date,N2_s2,rmm1,rmm2,phase,amplitude,group
FMM00091334,2003-03-12,0.00011419726146661926,-0.55040663,0.70403284,7.0,0.8936497,6-7
FMM00091334,2003-03-13,0.00012106716793441197,-1.2483792,0.6754396,8.0,1.4193906,1-8
FMM00091334,2003-03-14,0.00013350645170418055,-1.812245,0.44569492,8.0,1.8662465,1-8
FMM00091334,2003-03-15,0.00013092877330564786,-1.9310865,-0.0391345359,1.0,1.931483,1-8
FMM00091334,2003-03-16,0.00012925865683429874,-2.2202814,-0.331332,1.0,2.2448676,1-8
FMM00091334,2003-03-17,0.00011062610381240337,-2.2608998,-0.56284767,1.0,2.3299067,1-8
FMM00091334,2003-03-18,0.00010858967772558821,-1.9939951,-1.043269,1.0,2.250428,1-8
FMM00091334,2003-03-19,0.00012554430740375913,-1.6323873,-1.061638,1.0,1.9472451,1-8
FMM00091334,2003-03-20,8.537074736971163e-05,-1.4410973,-1.0774698,1.0,1.7993617,1-8
FMM00091334,2003-03-21,0.00012661707249542897,-1.1865095,-1.2989376,2.0,1.7592736,2-3
FMM00091334,2003-03-22,0.00010563611614554421,-1.0361545,-1.370657,2.0,1.7182307,2-3
FMM00091334,2003-03-23,0.00011022984718110457,-0.87310469,-1.3574444,2.0,1.613991,2-3
FMM00091334,2003-03-24,9.580868833373473e-05,-0.55685312,-1.5284315,2.0,1.6267109,2-3
FMM00091334,2003-03-25,0.00011923566633257511,-0.30123934,-1.4896562,2.0,1.5198095,2-3
FMM00091334,2003-03-26,0.00013904670981964147,-0.0128670381,-1.203019,2.0,1.2030878,2-3
FMM00091334,2003-03-27,0.00010408498520650121,0.43965521,-1.0122305,3.0,1.1035883,2-3
FMM00091334,2003-03-28,0.00010377065702184412,0.59653789,-0.79353601,3.0,0.99275213,2-3
FMM00091334,2003-03-29,0.00014980118384284557,0.69855726,-0.64905101,4.0,0.95354569,4-5
FMM00091334,2003-04-01,0.00015671544047840967,1.8777105,0.31342834,5.0,1.9036895,4-5
FMM00091334,2003-04-02,0.00010153104233604598,1.7943683,0.55799741,5.0,1.8791271,4-5
FMM00091334,2003-04-03,0.00019990358866509104,1.3296421,0.60728735,5.0,1.4617612,4-5
FMM00091334,2003-04-04,0.00014623679935734526,1.0722121,0.73343307,5.0,1.2990623,4-5
FMM00091334,2003-04-05,0.00010594469555998541,0.84358132,0.89558989,6.0,1.2303295,6-7
FMM00091334,2003-04-06,0.00010404134899382947,0.55713856,1.076921,6.0,1.2125025,6-7
FMM00091334,2003-04-07,0.00011190481800704104,0.086441882,1.545608,6.0,1.5480235,6-7
FMM00091334,2003-04-08,0.00011888073068008886,-0.15300471,1.3242563,7.0,1.3330661,6-7
FMM00091334,2003-04-09,0.00011698171422151621,-0.62642395,0.93694139,7.0,1.1270609,6-7
FMM00091334,2003-04-10,0.0001020898117253503,-1.0722489,0.87911749,8.0,1.386566,1-8
FMM00091334,2003-04-11,0.00013395938484599994,-1.3338163,0.51618993,8.0,1.4302161,1-8
FMM00091334,2003-04-12,0.00012323856708410435,-1.3203095,0.36932635,8.0,1.3709921,1-8
FMM00091334,2003-04-13,0.0001330404511637993,-1.049809,0.17372984,8.0,1.0640869,1-8
FMM00091334,2003-04-14,0.00013470681769730094,-0.79113734,-0.24298604,1.0,0.82761133,1-8
FMM00091334,2003-04-15,0.00012702564800975988,-0.81562817,-0.38360101,1.0,0.90133178,1-8
FMM00091334,2003-04-16,0.00010191774618463657,-0.93833148,-0.31776708,1.0,0.99067748,1-8
FMM00091334,2003-04-17,0.000150497028924696,-0.66823769,-0.22405912,1.0,0.70480072,1-8
FMM00091334,2003-04-18,0.00015603446146509475,-0.24938153,-0.41702297,2.0,0.48590052,2-3
FMM00091334,2003-04-19,0.00011770537080988484,0.11252707,-0.58631235,3.0,0.597013,2-3
FMM00091334,2003-04-20,0.0001221420151573874,0.0685394779,-0.64140105,3.0,0.64505267,2-3
FMM00091334,2003-04-21,0.00015362538762313743,-0.42336208,-0.72620684,2.0,0.84060204,2-3
FMM00091334,2003-04-22,0.00019960481096159387,-0.58361,-0.77077192,2.0,0.96679366,2-3
FMM00091334,2003-04-23,0.0001725157552053082,-0.41493019,-1.0067211,2.0,1.0888777,2-3
FMM00091334,2003-04-24,0.0001149609358967819,-0.52126503,-0.85648215,2.0,1.002636,2-3
FMM00091334,2003-04-25,0.00017205213817750173,-0.7236737,-0.8274051,2.0,1.0992283,2-3
FMM00091334,2003-04-26,0.00015376271433897084,-0.66962212,-0.79583716,2.0,1.0400724,2-3
FMM00091334,2003-04-27,0.0001420064098278928,-0.5526123,-1.0074545,2.0,1.1490626,2-3
FMM00091334,2003-04-28,0.00014611637743589876,-0.40195745,-1.1891388,2.0,1.2552373,2-3
FMM00091334,2003-04-29,0.00015705724311199,-0.36358908,-1.6902256,2.0,1.7288897,2-3
FMM00091334,2003-04-30,0.00013905225954039443,-0.20115183,-2.0424399,2.0,2.0523214,2-3
FMM00091334,2003-05-01,0.00011616579722663204,0.13028464,-1.7729089,3.0,1.7776896,2-3
FMM00091334,2003-05-02,9.697951907704569e-05,0.15074274,-1.4773582,3.0,1.4850289,2-3
FMM00091334,2003-05-03,0.00010549117940442384,0.21499035,-1.1190315,3.0,1.1394966,2-3
FMM00091334,2003-05-04,0.00010301871598852577,0.45035252,-0.84063298,3.0,0.95366722,2-3
FMM00091334,2003-05-05,0.00013124750169672477,0.54008651,-1.2435898,3.0,1.3558056,2-3
FMM00091334,2003-05-06,0.00013021520469105172,0.58335829,-1.2818317,3.0,1.4083322,2-3
FMM00091334,2003-05-07,0.00013215015489656133,0.50208116,-1.1704509,3.0,1.2735937,2-3
FMM00091334,2003-05-08,0.0001173000205383823,0.71213764,-1.1929259,3.0,1.3893207,2-3
FMM00091334,2003-05-09,0.00013832823545436202,1.2011793,-1.1082906,4.0,1.6343622,4-5
FMM00091334,2003-05-10,0.00013935351959099669,1.5363237,-0.97750348,4.0,1.8209348,4-5
FMM00091334,2003-05-11,0.00012471946155340446,1.8596888,-0.84104866,4.0,2.0410304,4-5
FMM00091334,2003-05-12,0.00012940624134422657,2.1718769,-0.30567402,4.0,2.1932819,4-5
FMM00091334,2003-05-13,0.000144241865837824,2.4517148,0.58041418,5.0,2.5194812,4-5
FMM00091334,2003-05-14,0.0001580299343120475,2.5212197,1.3960986,5.0,2.8819509,4-5
FMM00091334,2003-05-15,9.313001338517152e-05,2.2653463,1.8793249,5.0,2.943409,4-5
FMM00091334,2003-05-16,0.0001410651282099998,2.0256612,2.2937541,6.0,3.0601652,6-7
FMM00091334,2003-05-17,0.00015820200418369988,1.5902257,2.2755427,6.0,2.7761326,6-7
FMM00091334,2003-05-18,0.00010896247443018336,0.93716186,2.2408054,6.0,2.4288847,6-7
FMM00091334,2003-05-19,0.00014425634934963502,0.41590896,2.5046725,6.0,2.5389693,6-7
FMM00091334,2003-05-20,0.00015035613113704703,-0.12277144,2.6843889,7.0,2.6871948,6-7
FMM00091334,2003-05-21,9.094942634939923e-05,-0.46018291,3.1423187,7.0,3.1758361,6-7
FMM00091334,2003-05-22,0.00012216727643877618,-0.46085334,3.3833778,7.0,3.4146204,6-7
FMM00091334,2003-05-23,0.0001200420059813887,-0.42460096,3.2300668,7.0,3.2578547,6-7
FMM00091334,2003-05-24,0.0001406123848574079,-0.6381681,2.8662345,7.0,2.9364192,6-7
FMM00091334,2003-05-25,9.586812216347943e-05,-1.247447,2.6859574,7.0,2.9615016,6-7
FMM00091334,2003-05-26,0.00013807493997502394,-1.6451126,2.5217156,7.0,3.0108876,6-7
FMM00091334,2003-05-27,0.00011283723719122237,-1.4889934,2.2873223,7.0,2.7292755,6-7
FMM00091334,2003-05-28,0.000131020800987591,-1.2107774,1.8668584,7.0,2.2251163,6-7
FMM00091334,2003-05-29,0.00010997589417669795,-1.1329545,1.5817686,7.0,1.9456562,6-7
FMM00091334,2003-05-30,0.0001355770603371224,-1.1889057,1.3889656,7.0,1.8283113,6-7
FMM00091334,2003-05-31,0.00014228848836419985,-1.2650549,1.2962114,7.0,1.8112228,6-7
FMM00091334,2003-06-01,0.00013794774004948507,-1.4580475,0.93806946,8.0,1.7337465,1-8
FMM00091334,2003-06-02,0.00012785820049177046,-1.7172085,0.65417433,8.0,1.8375933,1-8
FMM00091334,2003-06-03,0.00011666706389571588,-1.7615952,0.58946419,8.0,1.8576022,1-8
FMM00091334,2003-06-04,0.00012380142912770488,-1.9577744,0.60001844,8.0,2.0476577,1-8
FMM00091334,2003-06-05,0.00015090544250217857,-1.8142006,0.38196883,8.0,1.8539752,1-8
FMM00091334,2003-06-06,0.00013331083933419282,-1.63829,0.28897503,8.0,1.6635808,1-8
FMM00091334,2003-06-07,0.00016447946732975335,-1.7193054,0.23018569,8.0,1.734646,1-8
FMM00091334,2003-06-08,0.0001234705176032287,-1.8840802,0.20836799,8.0,1.8955673,1-8
FMM00091334,2003-06-09,0.0001278411729936416,-2.0783887,0.0797956437,8.0,2.0799201,1-8
FMM00091334,2003-06-10,0.000127578193734754,-2.0101559,-0.20002368,1.0,2.0200832,1-8
FMM00091334,2003-06-11,9.770016950997636e-05,-1.9097544,-0.43602434,1.0,1.9588975,1-8
FMM00091334,2003-06-12,0.00011722686663907077,-1.8276886,-0.52167815,1.0,1.9006824,1-8
FMM00091334,2003-06-13,0.00015326729648943127,-1.6959502,-0.37726858,1.0,1.7374057,1-8
FMM00091334,2003-06-14,0.00014301658280330674,-1.5961685,-0.33024359,1.0,1.6299739,1-8
FMM00091334,2003-06-15,0.00013729368458494838,-1.7186695,-0.47161308,1.0,1.782202,1-8
FMM00091334,2003-06-16,0.00011081580768711809,-1.8320819,-0.75573552,1.0,1.9818326,1-8
FMM00091334,2003-06-17,0.0001253381706916042,-1.9558564,-0.83809531,1.0,2.1278577,1-8
FMM00091334,2003-06-18,0.00012165851770804689,-1.8285586,-0.87633079,1.0,2.0277038,1-8
FMM00091334,2003-06-19,0.00011117017611182798,-1.4971644,-0.94514006,1.0,1.770534,1-8
FMM00091334,2003-06-20,0.00011964845969917347,-1.5205789,-0.98750204,1.0,1.8130969,1-8
FMM00091334,2003-06-21,9.526631371935998e-05,-1.2640221,-1.0999392,1.0,1.6755948,1-8
FMM00091334,2003-06-22,0.00011973545469754806,-1.202825,-1.2023364,1.0,1.700706,1-8
FMM00091334,2003-06-23,0.00013393142721210649,-0.92026275,-1.3637444,2.0,1.6451998,2-3
FMM00091334,2003-06-24,0.00011069159687625933,-0.57494897,-1.1607345,2.0,1.2953266,2-3
FMM00091334,2003-06-25,0.00011700686773728366,-0.71068168,-0.78101403,2.0,1.0559599,2-3
FMM00091334,2003-06-26,0.00011449565029256236,-0.85003942,-0.62221098,1.0,1.0534295,1-8
FMM00091334,2003-06-27,0.00011930304255079347,-0.84736639,-0.381183,1.0,0.92915565,1-8
FMM00091334,2003-06-28,0.00017206844385314626,-0.57826215,-0.34574568,1.0,0.67374122,1-8
FMM00091334,2003-06-29,0.00012043053673687054,-0.39504829,-0.75547814,2.0,0.85253173,2-3
FMM00091334,2003-06-30,0.00010862943288870633,-0.65110993,-1.0027738,2.0,1.1956167,2-3
FMM00091334,2003-07-01,0.00013643001546734802,-1.0086187,-1.4086564,2.0,1.7325197,2-3
FMM00091334,2003-07-02,0.00012919204987948876,-1.0067359,-1.5387448,2.0,1.8388183,2-3
FMM00091334,2003-07-03,0.00013088600363016676,-1.2021166,-1.2069067,2.0,1.7034401,2-3
FMM00091334,2003-07-04,0.00017055139709518292,-0.92946994,-1.0846833,2.0,1.428444,2-3
FMM00091334,2003-07-05,0.00011928052934846508,-0.76682651,-0.93872315,2.0,1.2121155,2-3
FMM00091334,2003-07-06,0.00010516302146749119,-0.71232402,-0.93825561,2.0,1.1780192,2-3
FMM00091334,2003-07-07,0.00011521554033847898,-0.78106391,-0.96901464,2.0,1.2446084,2-3
FMM00091334,2003-07-08,9.762300040775794e-05,-0.66714233,-1.0583285,2.0,1.2510548,2-3
FMM00091334,2003-07-09,0.00011790285701050677,-0.5952462,-0.83602929,2.0,1.026286,2-3
FMM00091334,2003-07-10,0.00013288810541460752,-0.58134377,-0.81896436,2.0,1.0043223,2-3
FMM00091334,2003-07-12,0.0001286270914356496,-0.1345211,-0.6031298,2.0,0.61794943,2-3
FMM00091334,2003-07-13,0.00015437823007271483,-0.23029606,-0.2582365,2.0,0.34600919,2-3
FMM00091334,2003-07-14,0.000135564477193145,-0.24682547,-0.46711645,2.0,0.52831864,2-3
FMM00091334,2003-07-15,0.00011888568225096822,-0.30936906,-0.51501137,2.0,0.60078776,2-3
FMM00091334,2003-07-16,0.00014179230916403328,-0.30349076,-0.40752041,2.0,0.50811374,2-3
FMM00091334,2003-07-17,0.0001213840139579006,0.00186761247,-0.28376672,3.0,0.28377286,2-3
FMM00091334,2003-07-18,0.00014286363573850146,0.65095872,-0.30279544,4.0,0.71793616,4-5
FMM00091334,2003-07-19,0.00013400297743663758,1.0069417,-0.36794719,4.0,1.0720619,4-5
FMM00091334,2003-07-20,0.00011820916287293395,1.149119,-0.40179518,4.0,1.2173388,4-5
FMM00091334,2003-07-21,0.00011376377238992829,1.2371749,-0.19457605,4.0,1.2523823,4-5
FMM00091334,2003-07-22,0.00011165223890386335,1.3238012,0.0178115554,5.0,1.323921,4-5
FMM00091334,2003-07-23,0.00013309364365007148,1.1680342,0.17267305,5.0,1.1807286,4-5
FMM00091334,2003-07-24,0.00010535014695168816,1.0165888,0.0752399713,5.0,1.0193692,4-5
FMM00091334,2003-07-25,0.00010332481220750239,0.763331,0.43832701,5.0,0.88022995,4-5
FMM00091334,2003-07-26,0.00012012556777816053,0.27643192,0.65304756,6.0,0.70914435,6-7
FMM00091334,2003-07-27,0.00010445503358139784,-0.14251144,0.63375044,7.0,0.64957613,6-7
FMM00091334,2003-07-28,0.00013302110661286197,-0.23185371,0.79298425,7.0,0.82618409,6-7
FMM00091334,2003-07-29,0.00010453212237397359,-0.34902254,0.90081304,7.0,0.96606463,6-7
FMM00091334,2003-07-30,0.00015377826419288245,-0.40740013,0.84521282,7.0,0.9382748,6-7
FMM00091334,2003-07-31,0.00013190470749944728,-0.38191542,0.59319639,7.0,0.70550787,6-7
FMM00091334,2003-08-01,0.00014166835542948767,0.0636680275,0.60369635,6.0,0.6070444,6-7
FMM00091334,2003-08-02,0.00015131515869037362,0.46257076,0.71353137,6.0,0.85035211,6-7
FMM00091334,2003-08-03,0.00011180093358462807,0.40617159,0.90751332,6.0,0.99426144,6-7
FMM00091334,2003-08-04,0.00011058989630687157,0.30842543,1.0300059,6.0,1.0751923,6-7
FMM00091334,2003-08-05,0.00011567861844622767,0.1100167,0.94151157,6.0,0.94791758,6-7
FMM00091334,2003-08-06,0.00014747045080320973,0.0159810372,0.58800179,6.0,0.58821893,6-7
FMM00091334,2003-08-07,0.00010642060129827024,-0.1619415,0.27550584,7.0,0.31957552,6-7
FMM00091334,2003-08-08,0.0001729094092757583,0.0227912031,0.32058743,6.0,0.32139653,6-7
FMM00091334,2003-08-09,0.00014191637782582083,0.0925242007,0.29257083,6.0,0.30685243,6-7
FMM00091334,2003-08-10,0.0001325011587948066,0.0999390557,0.2350705,6.0,0.25543287,6-7
FMM00091334,2003-08-11,0.0001412263244357476,0.29764915,0.00800511707,5.0,0.29775676,4-5
FMM00091334,2003-08-12,0.00010317525585397647,0.0710837021,-0.20622939,3.0,0.21813633,2-3
FMM00091334,2003-08-13,0.00013209562982413595,-0.24912162,-0.20966259,1.0,0.32560709,1-8
FMM00091334,2003-08-14,0.00015079818419540226,-0.39541912,-0.51891017,2.0,0.65239871,2-3
FMM00091334,2003-08-15,0.00012737084672305045,-0.6152823,-0.38927016,1.0,0.72808212,1-8
FMM00091334,2003-08-16,0.0001076567964782685,-0.35622829,-0.50254256,2.0,0.6159932,2-3
FMM00091334,2003-08-17,0.00011444997487906609,-0.11738092,-0.28618014,2.0,0.30931756,2-3
FMM00091334,2003-08-18,0.00014545741962481828,0.21211204,-0.0098247733,4.0,0.21233945,4-5
FMM00091334,2003-08-19,0.00012317431476800431,0.69131505,-0.0948590711,4.0,0.69779277,4-5
FMM00091334,2003-08-20,0.00015117669323043453,0.69762933,-0.27347523,4.0,0.74931663,4-5
FMM00091334,2003-08-21,0.00012609238754348776,0.74266565,-0.14138508,4.0,0.75600392,4-5
FMM00091334,2003-08-22,9.427065770677712e-05,0.76226008,-0.0888010785,4.0,0.76741517,4-5
FMM00091334,2003-08-23,9.320391415588116e-05,1.1448883,0.0159534663,5.0,1.1449994,4-5
FMM00091334,2003-08-24,0.0001561871020711032,1.0237093,-0.0878226161,4.0,1.0274695,4-5
FMM00091334,2003-08-25,0.00012713078387884395,0.70805132,-0.39915204,4.0,0.81280935,4-5
FMM00091334,2003-08-26,0.00015145927911421544,0.3218613,-0.81890166,3.0,0.87988335,2-3
FMM00091334,2003-08-27,0.00011107006987606468,-0.0170095265,-0.73306465,2.0,0.73326194,2-3
FMM00091334,2003-08-28,0.00012925434210588597,-0.0346345678,-0.50714833,2.0,0.50832957,2-3
FMM00091334,2003-08-29,0.00011476848697741828,-0.3097522,-0.28216439,1.0,0.41900259,1-8
FMM00091334,2003-08-30,0.0001271641446855604,-0.40542349,-0.10943279,1.0,0.41993302,1-8
FMM00091334,2003-08-31,0.00014522774352281555,-0.17911825,-0.0305932965,1.0,0.18171212,1-8
FMM00091334,2003-09-01,0.00012071060127601605,-0.28798667,-0.23547561,1.0,0.37200147,1-8
FMM00091334,2003-09-02,0.00010843782813443932,-0.28433946,-0.25476238,1.0,0.38177583,1-8
FMM00091334,2003-09-03,0.00015410695730740185,-0.18430538,-0.14284335,1.0,0.23317954,1-8
FMM00091334,2003-09-04,0.00014054478793615012,-0.11808789,-0.111824,1.0,0.16263258,1-8
FMM00091334,2003-09-05,0.00012012788513862262,0.0387780629,-0.19860119,3.0,0.2023516,2-3
FMM00091334,2003-09-06,0.00013244652346091745,0.43055156,-0.38868299,4.0,0.58004236,4-5
FMM00091334,2003-09-07,0.00010327208729966241,0.77643979,-0.36116841,4.0,0.85633016,4-5
FMM00091334,2003-09-08,0.00013720667393459174,1.0714748,-0.22042604,4.0,1.0939131,4-5
FMM00091334,2003-09-09,0.00011935118641766566,1.1545407,-0.3428348,4.0,1.204367,4-5
FMM00091334,2003-09-10,0.00012089644369986478,1.1783099,-0.52245736,4.0,1.2889438,4-5
FMM00091334,2003-09-11,0.00012503373484555998,1.1249661,-0.43576309,4.0,1.2064154,4-5
FMM00091334,2003-09-12,0.00014753982833895399,0.8503502,-0.31829533,4.0,0.90796882,4-5
FMM00091334,2003-09-13,0.00013444170919225848,1.0890267,-0.20677195,4.0,1.1084826,4-5
FMM00091334,2003-09-14,0.00019422675633746597,0.973584,-0.20038271,4.0,0.99399143,4-5
FMM00091334,2003-09-15,9.855744266159096e-05,1.1238335,-0.0588747151,4.0,1.1253747,4-5
FMM00091334,2003-09-16,0.00011608661936758322,1.1851953,0.0690818429,5.0,1.187207,4-5
FMM00091334,2003-09-17,0.00013534583702149567,1.1605641,0.14088579,5.0,1.1690842,4-5
FMM00091334,2003-09-18,0.00012865085188234386,0.99389082,0.10861357,5.0,0.99980789,4-5
FMM00091334,2003-09-19,0.0001464875634094885,0.80691659,0.20146647,5.0,0.83168691,4-5
FMM00091334,2003-09-20,0.00010896568948268564,0.54315501,0.33445054,5.0,0.63786715,4-5
FMM00091334,2003-09-21,0.00012185078437326786,0.0335300006,0.5783816,6.0,0.57935268,6-7
FMM00091334,2003-09-22,0.00013114292544630016,-0.3931624,0.58956987,7.0,0.70863909,6-7
FMM00091334,2003-09-23,0.00014330081535861048,-0.4280706,0.70229632,7.0,0.82247466,6-7
FMM00091334,2003-09-24,0.00012190700203517862,-0.20126566,0.52753258,7.0,0.5646224,6-7
FMM00091334,2003-09-25,0.00011836882423288205,-0.00489447732,0.45338917,7.0,0.4534156,6-7
FMM00091334,2003-09-26,0.00010780355852446032,0.38870269,0.21284574,5.0,0.44316262,4-5
FMM00091334,2003-09-27,0.0001333488697230125,0.61607349,0.0667534247,5.0,0.61967939,4-5
FMM00091334,2003-09-28,0.00013562577889998634,0.82821798,-0.0516645536,4.0,0.82982785,4-5
FMM00091334,2003-09-29,0.00015610851718671377,1.1103896,-0.14286436,4.0,1.1195424,4-5
FMM00091334,2003-09-30,0.00012377809716344125,1.0149961,-0.13692905,4.0,1.0241907,4-5
FMM00091334,2003-10-01,0.0001297154825972471,0.73566425,0.0926494449,5.0,0.7414754,4-5
FMM00091334,2003-10-02,8.176729117459556e-05,0.5186457,0.22177894,5.0,0.5640738,4-5
FMM00091334,2003-10-03,0.00011349814278711288,0.41431659,0.11291819,5.0,0.42942843,4-5
FMM00091334,2003-10-04,0.00010884779779390911,0.23074286,-0.17414892,4.0,0.28908494,4-5
FMM00091334,2003-10-05,9.48511159958737e-05,0.42587185,-0.55450648,3.0,0.69917399,2-3
FMM00091334,2003-10-06,0.0001016559477588351,0.60847753,-0.81500822,3.0,1.0170956,2-3
FMM00091334,2003-10-07,9.941796562322541e-05,0.63796741,-0.64344633,3.0,0.90610462,2-3
FMM00091334,2003-10-08,0.00010527545098561272,0.73589551,-0.65111786,4.0,0.98259687,4-5
FMM00091334,2003-10-09,0.00011286992245982988,1.052985,-0.40430671,4.0,1.1279367,4-5
FMM00091334,2003-10-10,0.00011222599396762747,1.1061238,-0.16332376,4.0,1.1181165,4-5
FMM00091334,2003-10-11,0.00012340431697805616,1.0654849,-0.0582970493,4.0,1.0670786,4-5
FMM00091334,2003-10-12,0.00012408027811028815,1.0341707,0.0357150137,5.0,1.0347873,4-5
FMM00091334,2003-10-13,0.0001303401734586537,1.0355784,0.30942494,5.0,1.0808175,4-5
FMM00091334,2003-10-14,0.00012340844911317092,0.87063915,0.5160318,5.0,1.0120777,4-5
FMM00091334,2003-10-15,0.00012465094671729296,1.0584835,0.66630799,5.0,1.2507412,4-5
FMM00091334,2003-10-16,0.000133900177542123,1.2291448,0.88904601,5.0,1.5169706,4-5
FMM00091334,2003-10-17,0.00011599351677732913,1.2190111,1.0289973,5.0,1.5952504,4-5
FMM00091334,2003-10-18,0.00010810144716429711,1.2760758,1.0836669,5.0,1.6741277,4-5
FMM00091334,2003-10-19,0.00012874970017012758,1.1672723,1.148512,5.0,1.6375606,4-5
FMM00091334,2003-10-20,0.00012951868483627573,1.1266934,1.3052191,6.0,1.7242491,6-7
FMM00091334,2003-10-21,0.00010990109758620559,0.81040442,1.4311186,6.0,1.6446446,6-7
FMM00091334,2003-10-22,0.00010661945963362748,0.90678525,1.604419,6.0,1.8429378,6-7
FMM00091334,2003-10-23,0.0001242758690369805,0.69971591,1.6580769,6.0,1.7996726,6-7
FMM00091334,2003-10-24,0.00010280581643859306,0.14228247,1.5025911,6.0,1.5093126,6-7
FMM00091334,2003-10-25,0.00011890355817734225,-0.44256115,1.3642745,7.0,1.4342612,6-7
FMM00091334,2003-10-26,0.00015353370458546272,-0.8729803,1.129208,7.0,1.427307,6-7
FMM00091334,2003-10-27,0.00011978273150485822,-1.2898049,0.91160291,8.0,1.5794355,1-8
FMM00091334,2003-10-28,0.00011221270230486556,-1.3140774,0.75648272,8.0,1.5162669,1-8
FMM00091334,2003-10-29,0.00017300289148329973,-1.285326,0.65236425,8.0,1.4414028,1-8
FMM00091334,2003-10-30,0.00013816097419490546,-1.1678661,0.42092577,8.0,1.2414063,1-8
FMM00091334,2003-10-31,0.00010831563721397403,-0.91571927,0.30665103,8.0,0.96570009,1-8
FMM00091334,2003-11-01,0.00011329043010539331,-0.60919571,0.14599909,8.0,0.62644643,1-8
FMM00091334,2003-11-02,9.540997935381984e-05,-0.23135206,0.074089624,8.0,0.24292602,1-8
FMM00091334,2003-11-03,0.000147905645576674,-0.23506503,-0.0300558768,1.0,0.23697874,1-8
FMM00091334,2003-11-04,0.00013464831884224993,-0.36287823,-0.21490867,1.0,0.42174202,1-8
FMM00091334,2003-11-05,0.00012661826345386333,-0.40765783,-0.0914034769,1.0,0.41777924,1-8
FMM00091334,2003-11-06,0.00013042244630940943,-0.12480869,-0.34209794,2.0,0.3641541,2-3
FMM00091334,2003-11-07,0.00010074932934889225,-0.000465133955,-0.48275873,2.0,0.48275897,2-3
FMM00091334,2003-11-08,0.00012064724927558391,0.0746770874,-0.74107832,3.0,0.74483138,2-3
FMM00091334,2003-11-09,0.00014048002663668866,0.18870053,-0.65891963,3.0,0.68540716,2-3
FMM00091334,2003-11-10,0.00014511091054010468,0.51396012,-0.41584906,4.0,0.66112441,4-5
FMM00091334,2003-11-11,0.00014244272218555027,0.68480653,-0.42040291,4.0,0.80355376,4-5
FMM00091334,2003-11-12,0.00011653210949942781,0.7805317,-0.36203286,4.0,0.86040545,4-5
FMM00091334,2003-11-13,0.0001376844709132639,0.57543188,-0.10507482,4.0,0.58494663,4-5
FMM00091334,2003-11-14,0.00011894775060655682,0.6655544,-0.11911391,4.0,0.67612928,4-5
FMM00091334,2003-11-15,0.0001178865837673534,0.63073999,-0.0805734619,4.0,0.63586557,4-5
FMM00091334,2003-11-16,0.00010931022625399256,0.50851148,-0.0319405682,4.0,0.50951362,4-5
FMM00091334,2003-11-17,0.00012320567355925864,0.0521939471,-0.0734488219,3.0,0.0901051462,2-3
FMM00091334,2003-11-18,0.00012479822580115118,-0.0889280736,0.000402822247,8.0,0.0889289901,1-8
FMM00091334,2003-11-19,0.0001438904836785779,-0.22937717,-0.10755789,1.0,0.25334284,1-8
FMM00091334,2003-11-20,0.00012701115312976522,-0.45228258,-0.0580578335,1.0,0.45599371,1-8
FMM00091334,2003-11-21,0.0001149339661578386,-0.55628616,0.11012954,8.0,0.5670827,1-8
FMM00091334,2003-11-22,0.00013113671029920418,-0.61558223,0.090097554,8.0,0.62214071,1-8
FMM00091334,2003-11-23,0.00017799690284354416,-0.72297621,0.13809067,8.0,0.7360459,1-8
FMM00091334,2003-11-24,0.0001391809094771587,-0.48916581,0.28364831,8.0,0.5654552,1-8
FMM00091334,2003-11-25,0.00020744398784921126,-0.17874378,0.4520852,7.0,0.48613822,6-7
FMM00091334,2003-11-26,0.00013516079732422463,-0.0741103217,0.32803562,7.0,0.336303,6-7
FMM00091334,2003-11-27,0.00013616525038699873,-0.21584591,0.12184774,8.0,0.24786353,1-8
FMM00091334,2003-11-28,9.882633124227516e-05,-0.36579359,-0.15575926,1.0,0.39757502,1-8
FMM00091334,2003-11-29,0.00010928945882334546,-0.35160446,-0.47314364,2.0,0.58948332,2-3
FMM00091334,2003-11-30,0.00014430381017971737,-0.34617391,-0.45438555,2.0,0.57122904,2-3
FMM00091334,2003-12-01,0.00014135338760944447,-0.32386723,-0.54310048,2.0,0.63233542,2-3
FMM00091334,2003-12-02,0.00012087565966120107,-0.36980364,-0.63487744,2.0,0.73472726,2-3
FMM00091334,2003-12-03,0.00012564192003583662,-0.23665214,-1.0357929,2.0,1.0624835,2-3
FMM00091334,2003-12-04,0.00010931811749262369,-0.36589611,-1.3029251,2.0,1.3533269,2-3
FMM00091334,2003-12-05,0.00010085424880068876,-0.25076953,-1.4373194,2.0,1.4590312,2-3
FMM00091334,2003-12-06,0.00012376483871825742,-0.15367305,-1.5344367,2.0,1.5421126,2-3
FMM00091334,2003-12-07,0.00015279599039309105,0.12840056,-1.6001651,3.0,1.6053084,2-3
FMM00091334,2003-12-08,0.00014079572333958992,0.0789107755,-1.4152964,3.0,1.4174947,2-3
FMM00091334,2003-12-09,0.0001406268677546027,0.15882385,-1.6522965,3.0,1.6599123,2-3
FMM00091334,2003-12-10,0.00012366368628113095,0.28393281,-1.7790909,3.0,1.8016055,2-3
FMM00091334,2003-12-11,9.921830298752798e-05,0.79001313,-1.7982693,3.0,1.964152,2-3
